OSD.latitude,OSD.longitude,OSD.height [ft],OSD.pitch,OSD.yaw [360],GIMBAL.pitch
13.19392105,-59.64190254,13,1,177.2,-25.5
13.19392118,-59.64190246,13,1.2,177.2,-25.5
13.1939212,-59.64190246,13,1,177.1,-25.5
13.19392115,-59.64190245,13,1.1,177,-25.5
13.19392114,-59.64190245,13,1.6,177,-25.5
13.19392114,-59.64190247,13,1.9,177.1,-25.5
13.19392114,-59.64190249,13,1.5,177.2,-25.5
13.19392101,-59.64190246,13,1.2,177.1,-25.5
13.19392098,-59.64190245,13,1.8,177.1,-25.5
13.19392101,-59.64190251,13,1.8,177.2,-25.5
13.193921,-59.64190252,13,1.3,177.1,-25.5
13.19392092,-59.6419025,13,1.1,177.1,-25.5
13.1939209,-59.64190254,13,1.7,177.1,-25.5
13.19392094,-59.64190264,13,1.6,177.1,-25.5
13.19392094,-59.64190268,13,1.3,177.2,-25.5
13.19392077,-59.64190263,13,1.5,177.1,-25.5
13.19392074,-59.64190267,13,2.1,177.1,-25.5
13.19392083,-59.64190269,13,1.8,177.2,-25.5
13.19392084,-59.64190269,13,1.3,177.2,-25.5
13.19392083,-59.64190273,13,1.4,177.1,-25.5
13.19392082,-59.64190277,13,1.7,177.1,-25.5
13.19392062,-59.64190252,13,1.7,177.1,-25.5
13.19392061,-59.64190249,13,1.7,177.1,-25.5
13.19392029,-59.64190257,13,2,177.1,-25.5
13.1939203,-59.6419026,13,2.9,177.1,-25.5
13.19392022,-59.64190256,13,2.5,177.2,-25.5
13.19392017,-59.64190257,13,2.3,177.2,-25.5
13.19392017,-59.64190253,13,2.6,177.1,-25.5
13.19392016,-59.64190258,13,2.6,177,-25.5
13.19392038,-59.64190246,13,2.3,177.1,-25.5
13.19392046,-59.64190244,13,2,177.1,-25.5
13.19392058,-59.64190247,13,1.7,177.1,-25.5
13.19392064,-59.64190251,13,1.5,177.1,-25.5
13.19392046,-59.6419025,13,1.8,177.2,-25.5
13.19392047,-59.64190253,13,2,177.2,-25.5
13.19392042,-59.64190251,13,2,177.1,-25.5
13.19392043,-59.64190254,13,2.4,177.1,-25.5
13.19392046,-59.64190235,13,1.9,177,-25.5
13.19392049,-59.64190234,13,1.3,177,-25.5
13.19392055,-59.64190234,13,1.1,177.1,-25.5
13.19392056,-59.64190237,13,1.4,177.2,-25.5
13.19392074,-59.64190241,13,1,177.2,-25.5
13.19392081,-59.64190246,13,0.4,177.3,-25.5
13.19392094,-59.64190241,13,0.1,177.3,-25.5
13.19392098,-59.64190244,13,0.2,177.2,-25.5
13.19392105,-59.64190244,13,0.4,177.2,-25.5
13.1939211,-59.64190247,13,0.4,177.2,-25.5
13.19392098,-59.6419024,13,0.9,177.1,-25.5
13.19392097,-59.64190243,13,1.5,177.1,-25.5
13.19392073,-59.64190246,13,1.5,177.1,-25.5
13.19392067,-59.64190246,13,2,177.2,-25.5
13.19392077,-59.64190255,13,2.2,177.2,-25.5
13.19392073,-59.64190261,13,2.4,177.2,-25.5
13.19392074,-59.64190248,13,2.4,177.1,-25.5
13.19392073,-59.64190246,13,2.1,177.3,-25.5
13.19392077,-59.64190232,13,2.2,177.3,-25.5
13.19392076,-59.6419023,13,2,177.2,-25.5
13.19392076,-59.6419022,13,2.4,177.2,-25.5
13.19392077,-59.64190217,13,2,177.2,-25.5
13.19392042,-59.64190212,13,1.8,177.2,-25.5
13.19392034,-59.64190213,13,2.9,177.2,-25.5
13.19392029,-59.64190221,13,3.2,177.2,-25.5
13.19392022,-59.64190226,13,3,177.2,-25.5
13.19392044,-59.64190221,13,3,177.2,-25.5
13.19392045,-59.64190223,13,2.4,177.3,-25.5
13.19392051,-59.64190212,13,2.2,177.3,-25.5
13.19392056,-59.64190212,13,2.2,177.3,-25.5
13.19392049,-59.64190224,13,2.2,177.2,-25.5
13.19392051,-59.6419023,13,2,177,-25.5
13.19392054,-59.64190222,13,0.8,177.2,-25.5
13.19392054,-59.64190225,13,1.2,177.4,-25.5
13.19392056,-59.64190211,13,2.4,177.1,-25.5
13.19392058,-59.64190215,13,2.5,177.1,-25.5
13.19392054,-59.641902,13,1.6,177.2,-25.5
13.19392055,-59.64190198,13,1.1,177.2,-25.5
13.19392055,-59.64190209,13,0.9,177.2,-25.5
13.19392057,-59.64190215,13,1.1,177.2,-25.5
13.19392054,-59.64190222,13,1.2,177.1,-25.5
13.19392055,-59.64190226,13,1.3,177.1,-25.5
13.19392055,-59.64190239,13,1.1,177.2,-25.5
13.19392057,-59.64190245,13,1.1,177.2,-25.5
13.19392068,-59.64190232,13,1.2,177.2,-25.5
13.19392071,-59.64190235,13,0.9,177.2,-25.5
13.19392075,-59.64190226,13,1,177.2,-25.5
13.19392075,-59.64190227,13,1.1,177.2,-25.5
13.19392081,-59.64190229,13,0.7,177.2,-25.5
13.19392081,-59.64190232,13,0.3,177.2,-25.5
13.19392056,-59.64190234,13,0.8,177.2,-25.5
13.19392053,-59.64190238,13,1.8,177.1,-25.5
13.19392056,-59.64190227,13,1.9,177.1,-25.5
13.19392054,-59.64190228,13,1.9,176.8,-25.5
13.19392063,-59.64190227,13,2.2,176.7,-25.5
13.19392066,-59.64190229,13,1.4,177,-25.5
13.19392065,-59.64190235,13,0.7,176.9,-25.5
13.19392067,-59.64190239,13,1.1,176.9,-25.5
13.1939208,-59.64190232,13,0.4,177.1,-25.5
13.19392086,-59.64190239,13,-0.3,177.2,-25.5
13.19392088,-59.64190242,13,-0.1,177.3,-25.5
13.1939209,-59.64190244,13,0,177.3,-25.5
13.19392106,-59.64190255,13,0.4,177.2,-25.5
13.19392109,-59.64190258,13,0.6,177.2,-25.5
13.19392092,-59.64190244,13,0.4,177.3,-25.5
13.19392087,-59.64190241,13,1.3,177.2,-25.5
13.19392084,-59.64190236,13,2.3,177.2,-25.5
13.1939208,-59.64190236,13,2,177.1,-25.5
13.19392081,-59.64190205,13,1.9,177.2,-25.5
13.19392081,-59.64190202,13,1.7,177.3,-25.5
13.19392071,-59.64190204,13,1.6,177,-25.5
13.19392069,-59.64190204,13,1.6,176.8,-25.5
13.19392075,-59.64190195,13,1.5,176.8,-25.5
13.19392077,-59.64190198,13,1.1,177,-25.5
13.19392076,-59.64190203,13,0.1,177,-25.5
13.1939208,-59.64190213,13,-0.2,177.1,-25.5
13.19392089,-59.64190202,13,0,177.4,-25.5
13.19392094,-59.64190205,13,-0.7,177.3,-25.5
13.19392105,-59.64190214,13,-1.3,177.3,-25.5
13.19392111,-59.6419022,13,-1.4,177.2,-25.5
13.19392108,-59.64190224,13,-0.9,177.1,-25.5
13.19392108,-59.64190227,13,-0.1,177.2,-25.5
13.19392091,-59.64190207,13,0,177.3,-25.5
13.1939209,-59.64190209,13,0,177.5,-25.5
13.19392091,-59.64190192,13,0.1,177.5,-25.5
13.19392088,-59.6419019,13,0,177.3,-25.5
13.19392092,-59.64190192,13,-0.6,177.4,-25.5
13.19392088,-59.64190194,13,0.1,177.5,-25.5
13.19392094,-59.64190202,13,1.7,177.1,-25.5
13.19392092,-59.64190206,13,1.9,177.1,-25.5
13.1939208,-59.641902,13,1.7,177.2,-25.5
13.19392079,-59.64190204,13,1.3,177.1,-25.5
13.19392071,-59.64190219,13,0.7,177.2,-25.5
13.19392072,-59.64190226,13,0.3,177.2,-25.5
13.19392062,-59.64190199,13,0,177.1,-25.5
13.19392062,-59.64190198,13,0.5,177.2,-25.5
13.19392066,-59.64190194,13,0.6,177.2,-25.5
13.19392069,-59.64190196,13,-0.2,177.2,-25.5
13.19392065,-59.64190212,13,-1.3,177.2,-25.5
13.19392065,-59.64190218,13,-0.6,177.3,-25.5
13.19392058,-59.64190233,13,0.6,177.1,-25.5
13.19392055,-59.64190241,13,1,177,-25.5
13.19392051,-59.64190219,13,0.3,177.1,-25.5
13.1939205,-59.6419022,13,0,177.1,-25.5
13.19392051,-59.6419023,13,0.7,177.2,-25.5
13.1939205,-59.64190234,13,1,177,-25.5
13.19392057,-59.64190231,13,0.1,176.9,-25.5
13.19392061,-59.64190233,13,-0.3,177,-25.5
13.19392058,-59.64190228,13,-0.2,177.1,-25.5
13.1939206,-59.64190227,13,0,177.1,-25.5
13.19392066,-59.64190229,13,-0.5,177,-25.5
13.19392069,-59.64190231,13,-0.6,177,-25.5
13.19392063,-59.64190231,13,-0.4,177.2,-25.5
13.19392064,-59.64190233,13,-0.2,177.2,-25.5
13.19392064,-59.64190215,13,-0.7,177.3,-25.5
13.19392064,-59.64190213,13,-0.3,177.2,-25.5
13.19392064,-59.64190204,13,0.1,177.2,-25.5
13.19392065,-59.64190203,13,0,177.2,-25.5
13.19392052,-59.641902,13,-0.1,177.2,-25.5
13.19392051,-59.64190207,13,-0.2,177.2,-25.5
13.19392062,-59.64190227,13,0.3,177.3,-25.5
13.1939206,-59.64190261,13,0.4,177.2,-25.5
13.19392067,-59.64190305,13,0.2,177.2,-25.5
13.19392067,-59.64190368,13,0.1,177.2,-25.5
13.19392051,-59.64190443,13,0,177.2,-25.5
13.19392047,-59.64190531,13,0.3,177.3,-25.5
13.19392037,-59.64190621,13,0.1,177.2,-25.5
13.1939203,-59.64190725,13,0,177,-25.5
13.19392032,-59.64190844,13,0.4,176.8,-25.5
13.19392024,-59.64190955,13,0.5,176.8,-25.5
13.19392027,-59.6419108,13,0.8,177,-25.5
13.19392021,-59.64191201,13,0.8,177,-25.5
13.19392017,-59.641913,13,0.4,176.8,-25.5
13.19392011,-59.64191384,13,1,176.9,-25.5
13.19392011,-59.64191434,13,1.2,177.2,-25.5
13.19392009,-59.64191489,13,1.1,177.2,-25.5
13.19391998,-59.64191513,13,1.1,177.2,-25.5
13.19391993,-59.64191541,13,0.9,177.2,-25.5
13.1939198,-59.64191556,13,1,177.1,-25.5
13.19391978,-59.64191573,13,1.1,177.2,-25.5
13.1939195,-59.64191597,13,0.7,177.3,-25.5
13.19391944,-59.64191607,13,0.7,177.3,-25.5
13.19391927,-59.64191607,13,1.2,177.3,-25.5
13.19391922,-59.64191614,13,0.6,177.3,-25.5
13.19391916,-59.64191616,13,0.3,177.1,-25.5
13.19391914,-59.64191619,13,0.5,177.2,-25.5
13.19391916,-59.64191606,13,0.4,177.3,-25.5
13.19391915,-59.64191605,13,0,177.3,-25.5
13.19391924,-59.64191611,13,-0.5,177.3,-25.5
13.19391924,-59.64191608,13,0,177.3,-25.5
13.19391925,-59.64191603,13,-0.5,177.4,-25.5
13.19391927,-59.64191602,13,-0.6,177.4,-25.5
13.19391924,-59.64191613,13,-0.4,177.3,-25.5
13.19391923,-59.64191615,13,-0.3,177.1,-25.5
13.19391919,-59.64191608,13,0.1,177.1,-25.5
13.19391914,-59.64191606,13,1,177.3,-25.5
13.19391925,-59.64191614,13,0.7,177.3,-25.5
13.19391925,-59.64191615,13,0.3,177.3,-25.5
13.19391908,-59.64191602,13,1.3,177.4,-25.5
13.19391892,-59.64191599,13,2.5,177,-25.5
13.19391881,-59.64191595,13,2.1,176.9,-25.5
13.19391876,-59.64191593,13,2.5,177.1,-25.5
13.19391872,-59.64191584,13,2.8,177.1,-25.5
13.1939187,-59.64191582,13,2.1,177,-25.5
13.19391887,-59.64191574,13,1.6,177.3,-25.5
13.19391892,-59.64191575,13,1.3,177.2,-25.5
13.19391874,-59.64191563,13,0.6,177.2,-25.5
13.19391875,-59.64191562,13,1.3,177.3,-25.5
13.19391873,-59.6419157,13,1.6,177.4,-25.5
13.19391871,-59.64191566,13,1.2,177.1,-25.5
13.1939187,-59.6419155,13,1.6,177.1,-25.5
13.19391872,-59.64191551,13,1.3,177.2,-25.5
13.1939189,-59.64191542,13,0.5,177,-25.5
13.19391896,-59.64191542,13,0,177,-25.5
13.19391904,-59.64191547,13,-0.1,177.2,-25.5
13.19391912,-59.64191548,14,-0.3,177.2,-25.5
13.1939191,-59.64191558,14,-0.4,177,-25.5
13.19391914,-59.64191566,14,-0.2,176.8,-25.5
13.19391923,-59.64191567,13,-0.7,177,-25.5
13.1939193,-59.64191574,13,-1,177.5,-25.5
13.19391932,-59.64191584,13,-2,177.4,-25.5
13.19391934,-59.64191595,13,-1.3,177.1,-25.5
13.19391925,-59.64191596,13,0.9,177,-25.5
13.19391926,-59.641916,13,0.2,177.2,-25.5
13.19391936,-59.64191607,13,-0.8,177.3,-25.5
13.19391938,-59.64191614,13,-0.8,177.2,-25.5
13.1939194,-59.6419162,13,-0.3,177.1,-25.5
13.19391944,-59.64191625,13,-0.8,177.1,-25.5
13.19391954,-59.64191621,13,-1.6,177.1,-25.5
13.19391956,-59.64191616,13,-1.5,177.2,-25.5
13.19391945,-59.64191601,13,-1,177.1,-25.5
13.19391945,-59.64191599,13,-0.5,177.2,-25.5
13.19391931,-59.64191604,13,-0.6,177.5,-25.5
13.19391929,-59.64191603,13,-0.6,177.5,-25.5
13.19391925,-59.64191595,13,-0.9,177.2,-25.5
13.19391917,-59.64191594,13,0.3,177.2,-25.5
13.19391915,-59.641916,13,1.4,177.2,-25.5
13.19391911,-59.64191602,13,1,177.1,-25.5
13.1939191,-59.64191605,13,0.2,177.1,-25.5
13.1939191,-59.64191611,13,0,177.2,-25.5
13.19391901,-59.64191614,13,-0.3,177.2,-25.5
13.19391901,-59.64191617,13,-0.1,177.2,-25.5
13.19391907,-59.64191631,13,0,177.2,-25.5
13.1939191,-59.64191638,13,-0.5,177.2,-25.5
13.19391905,-59.64191632,13,-0.3,177.2,-25.5
13.19391905,-59.64191638,13,0.1,177.2,-25.5
13.19391918,-59.64191613,13,-0.7,177,-25.5
13.19391922,-59.64191609,13,-1.3,177.3,-25.5
13.19391914,-59.64191615,13,-0.6,177.3,-25.5
13.19391912,-59.64191615,13,0.2,177.1,-25.5
13.19391919,-59.64191619,13,0.3,177.1,-25.5
13.19391922,-59.6419162,13,0,177.2,-25.5
13.1939191,-59.64191623,13,-0.5,177.3,-25.5
13.19391908,-59.64191625,13,-0.1,177.4,-25.5
13.19391913,-59.64191635,13,1.4,177,-25.5
13.19391914,-59.64191637,14,1.3,176.9,-25.5
13.19391918,-59.64191631,14,-0.8,177.3,-25.5
13.1939192,-59.64191631,14,-1.3,177.2,-25.5
13.19391911,-59.64191634,14,0.4,177.2,-25.5
13.19391914,-59.64191631,14,1.4,177.2,-25.5
13.19391918,-59.64191624,14,0.2,177.1,-25.5
13.19391922,-59.64191621,14,-0.5,177.1,-25.5
13.19391917,-59.6419163,14,-0.9,177,-25.5
13.1939192,-59.64191631,14,-1.1,177.1,-25.5
13.19391912,-59.64191633,14,-0.8,177.1,-25.5
13.19391912,-59.64191634,14,-0.8,177,-25.5
13.1939193,-59.64191619,14,-0.6,177.1,-25.5
13.19391934,-59.64191619,14,-0.9,177.2,-25.5
13.19391942,-59.64191601,14,-1.9,177.2,-25.5
13.19391944,-59.64191599,14,-2.1,177.3,-25.5
13.19391938,-59.64191605,14,-0.7,177.1,-25.5
13.19391938,-59.64191603,14,-0.1,177.3,-25.5
13.19391929,-59.6419161,14,-0.8,177.4,-25.5
13.19391924,-59.6419161,14,-0.6,177.2,-25.5
13.19391914,-59.64191594,14,1.1,177.2,-25.5
13.19391906,-59.6419159,14,2.1,177.2,-25.5
13.19391894,-59.64191611,14,2.6,177.2,-25.5
13.19391892,-59.64191613,14,1.1,177.3,-25.5
13.19391886,-59.64191613,14,0,177.3,-25.5
13.19391882,-59.64191613,14,0.3,177.1,-25.5
13.19391882,-59.64191595,14,1.6,177.1,-25.5
13.19391882,-59.64191593,14,1.7,177.3,-25.5
13.19391885,-59.641916,14,0,177.3,-25.5
13.19391886,-59.641916,14,0.4,177.2,-25.5
13.19391885,-59.641916,14,1.3,177.2,-25.5
13.19391887,-59.64191601,14,0.3,177.1,-25.5
13.19391885,-59.64191619,14,-0.5,177.2,-25.5
13.19391885,-59.64191624,14,0,177.1,-25.5
13.19391875,-59.64191624,14,0.4,177.3,-25.5
13.19391875,-59.64191624,14,0.5,177.3,-25.5
13.19391866,-59.64191624,14,0.6,177.2,-25.5
13.1939186,-59.64191626,14,1.4,177.1,-25.5
13.19391869,-59.6419162,14,1.9,177.2,-25.5
13.19391868,-59.64191621,14,1.3,177,-25.5
13.19391866,-59.64191623,14,0.7,177.1,-25.5
13.19391867,-59.64191625,14,1,177.2,-25.5
13.19391859,-59.64191641,14,1.6,177.1,-25.5
13.19391857,-59.64191646,14,2.1,177,-25.5
13.19391852,-59.64191629,14,1.2,177.1,-25.5
13.19391852,-59.64191626,14,1.1,177.2,-25.5
13.19391853,-59.64191614,14,1.7,177.2,-25.5
13.19391852,-59.6419161,14,2.1,177.2,-25.5
13.19391868,-59.64191619,14,1.9,177.1,-25.5
13.19391869,-59.6419162,14,2,177,-25.5
13.19391877,-59.64191624,14,2,177.1,-25.5
13.19391879,-59.64191627,14,1.8,177.2,-25.5
13.1939188,-59.64191624,14,2,177,-25.5
13.19391884,-59.64191624,14,1.5,176.9,-25.5
13.19391876,-59.64191618,14,0.5,176.9,-25.5
13.19391876,-59.64191617,14,1.3,176.9,-25.5
13.19391885,-59.64191605,14,2.5,176.9,-25.5
13.19391885,-59.64191601,14,2.8,177,-25.5
13.19391888,-59.64191606,14,1.7,177.2,-25.5
13.19391891,-59.64191605,14,1,177.5,-25.5
13.19391886,-59.64191614,14,1.5,177.2,-25.5
13.19391888,-59.64191619,14,0.7,176.9,-25.5
13.19391902,-59.64191611,14,0.3,177.2,-25.5
13.19391906,-59.6419161,14,0.6,177.3,-25.5
13.19391913,-59.64191609,14,0.6,177.3,-25.5
13.1939192,-59.64191611,14,-0.3,177.3,-25.5
13.19391918,-59.64191607,14,-0.9,177.5,-25.5
13.19391924,-59.64191605,14,-0.7,177.4,-25.5
13.19391908,-59.64191615,14,0,177.3,-25.5
13.19391904,-59.64191619,14,0.8,177.1,-25.5
13.19391914,-59.6419161,14,0.5,177.1,-25.5
13.19391916,-59.6419161,14,-0.2,177.2,-25.5
13.19391913,-59.64191614,14,-0.2,177.2,-25.5
13.19391912,-59.64191615,14,0.4,177.1,-25.5
13.19391913,-59.64191606,14,0.4,177.3,-25.5
13.19391915,-59.64191605,14,0.1,177.3,-25.5
13.19391919,-59.64191611,14,0.2,177.2,-25.5
13.19391921,-59.64191613,14,0.1,177.1,-25.5
13.19391916,-59.64191608,14,0,176.9,-25.5
13.19391917,-59.64191607,14,-0.2,176.9,-25.5
13.19391918,-59.64191623,13,-0.4,177.1,-25.5
13.19391921,-59.64191626,13,-0.6,177.2,-25.5
13.19391913,-59.64191624,13,-0.9,177.2,-25.5
13.19391913,-59.64191626,13,-0.9,177.1,-25.5
13.19391928,-59.6419162,13,-1,177.1,-25.5
13.1939193,-59.6419162,13,-1,177.3,-25.5
13.19391928,-59.6419162,13,-0.9,177.3,-25.5
13.19391929,-59.6419162,13,-0.6,177.2,-25.5
13.19391907,-59.64191632,13,-0.4,177.1,-25.5
13.19391904,-59.64191632,13,-0.3,177.1,-25.5
13.1939192,-59.64191644,13,0,177.2,-25.5
13.19391919,-59.64191645,13,-0.1,177.3,-25.5
13.19391929,-59.64191635,13,-0.3,177.3,-25.5
13.19391931,-59.64191636,13,-1,177.2,-25.5
13.19391925,-59.64191624,13,-0.7,177.2,-25.5
13.19391921,-59.64191621,13,0.2,177.2,-25.5
13.19391895,-59.64191627,13,0.9,177,-25.5
13.19391892,-59.64191626,13,0.9,177,-25.5
13.19391878,-59.64191619,13,0.5,177,-25.5
13.19391872,-59.64191619,13,1.1,177,-25.5
13.19391895,-59.6419162,13,0.9,177.1,-25.5
13.19391899,-59.64191619,13,0,177.1,-25.5
13.19391914,-59.6419162,13,-0.6,177.1,-25.5
13.19391919,-59.64191621,13,-0.4,177.2,-25.5
13.19391908,-59.64191615,13,-0.2,177.3,-25.5
13.1939191,-59.64191612,13,-0.3,177.2,-25.5
13.19391893,-59.64191631,13,-0.5,177.2,-25.5
13.19391895,-59.64191641,13,-0.1,177.1,-25.5
13.19391888,-59.64191655,13,0,177.2,-25.5
13.19391886,-59.64191663,13,0.3,177.1,-25.5
13.19391904,-59.64191657,13,0.3,177.1,-25.5
13.19391905,-59.64191658,13,0,177.3,-25.5
13.19391911,-59.64191655,13,-0.1,177.1,-25.5
13.19391914,-59.64191658,13,-0.2,177,-25.5
13.1939191,-59.64191649,13,-0.2,177.1,-25.5
13.19391912,-59.64191649,13,-0.1,177.2,-25.5
13.19391902,-59.64191654,13,-0.3,177.2,-25.5
13.19391901,-59.64191656,13,-0.1,177.2,-25.5
13.19391889,-59.64191663,13,-0.4,177.2,-25.5
13.19391887,-59.64191664,13,-0.1,177.2,-25.5
13.19391906,-59.64191651,13,0.6,177.2,-25.5
13.19391908,-59.6419165,13,0.4,177.2,-25.5
13.19391909,-59.64191643,13,-0.5,177.2,-25.5
13.19391912,-59.6419164,13,-0.8,177.2,-25.5
13.1939191,-59.64191636,13,-0.3,177.1,-25.5
13.19391911,-59.64191636,13,0.1,177.1,-25.5
13.19391907,-59.64191638,13,-0.1,177.1,-25.5
13.19391909,-59.64191637,13,-0.8,177.2,-25.5
13.19391901,-59.64191639,13,-0.3,177.2,-25.5
13.19391899,-59.64191638,13,0.2,177.2,-25.5
13.19391907,-59.64191654,13,0,177.2,-25.5
13.19391909,-59.64191656,13,-0.4,177.1,-25.5
13.19391905,-59.64191654,13,-0.4,177.1,-25.5
13.19391904,-59.64191655,13,0,177.1,-25.5
13.19391919,-59.64191652,13,-0.3,177.2,-25.5
13.1939192,-59.64191652,13,-0.6,177.3,-25.5
13.19391913,-59.64191645,13,-0.2,177.3,-25.5
13.19391911,-59.64191643,13,0.1,177.3,-25.5
13.19391917,-59.64191655,13,-0.1,177.3,-25.5
13.19391917,-59.64191657,13,-0.2,177.1,-25.5
13.19391912,-59.6419165,13,0.3,177.1,-25.5
13.19391909,-59.64191649,13,1,177.2,-25.5
13.193919,-59.64191661,13,0.2,177.2,-25.5
13.19391899,-59.64191661,13,0.3,177.2,-25.5
13.19391888,-59.64191681,13,0.6,177.1,-25.5
13.19391886,-59.64191685,13,0.4,177.2,-25.5
13.19391896,-59.64191667,13,0.2,177.2,-25.5
13.19391897,-59.64191668,13,-0.1,177.2,-25.5
13.19391876,-59.64191651,13,0,177.2,-25.5
13.1939187,-59.6419165,13,0.8,177.2,-25.5
13.19391867,-59.64191677,13,0.9,177.2,-25.5
13.19391866,-59.64191679,14,0.2,177.2,-25.5
13.19391875,-59.64191676,14,0,177.2,-25.5
13.19391876,-59.64191677,14,0.2,177.3,-25.5
13.19391888,-59.64191673,14,0.1,177.2,-25.5
13.19391891,-59.64191672,14,0,177.2,-25.5
13.19391888,-59.64191668,14,0.2,177.2,-25.5
13.1939189,-59.64191666,14,0,177.2,-25.5
13.19391885,-59.64191658,14,0.1,177.2,-25.5
13.19391885,-59.64191657,14,0.4,177.2,-25.5
13.19391883,-59.64191657,14,0.4,177.2,-25.5
13.19391881,-59.64191656,14,0.2,177.2,-25.5
13.19391896,-59.6419165,14,0.2,177.2,-25.5
13.19391896,-59.64191651,14,0.6,177.2,-25.5
13.19391899,-59.64191649,14,0.3,177.2,-25.5
13.193919,-59.64191647,14,0,177.3,-25.5
13.19391907,-59.64191644,14,0.8,177,-25.5
13.19391905,-59.64191639,14,1.8,177.1,-25.5
13.19391892,-59.64191639,14,1.3,177.1,-25.5
13.19391891,-59.6419164,14,0.9,177,-25.5
13.19391896,-59.64191628,14,1.1,177.2,-25.5
13.19391897,-59.64191626,14,0.5,177.2,-25.5
13.19391909,-59.64191627,14,0.1,177.2,-25.5
13.1939191,-59.64191625,14,0.3,177.2,-25.5
13.19391895,-59.64191615,14,0.5,177.2,-25.5
13.19391894,-59.64191613,14,0.9,177.1,-25.5
13.19391887,-59.64191606,14,1,177.2,-25.5
13.19391882,-59.64191604,14,1.1,177.2,-25.5
13.19391882,-59.64191612,14,1.3,177.1,-25.5
13.19391882,-59.64191613,14,1,177.1,-25.5
13.19391869,-59.64191609,14,1.4,177.1,-25.5
13.19391866,-59.6419161,14,1.8,177.1,-25.5
13.19391866,-59.64191617,14,1.7,177.1,-25.5
13.19391864,-59.6419162,14,1.5,177.1,-25.5
13.19391872,-59.64191614,14,1.4,177.1,-25.5
13.19391874,-59.64191611,14,1.3,177.2,-25.5
13.19391877,-59.6419161,14,1.4,177.2,-25.5
13.19391875,-59.64191621,14,1.3,177.2,-25.5
13.19391876,-59.64191622,14,0.7,177.2,-25.5
13.19391876,-59.64191622,14,1.3,177.1,-25.5
13.19391893,-59.64191622,14,1.4,177.2,-25.5
13.19391898,-59.64191623,14,1.2,177,-25.5
13.19391882,-59.64191619,13,1.4,176.9,-25.5
13.19391879,-59.64191618,13,1.8,177.1,-25.5
13.19391884,-59.64191622,13,1.5,177.1,-25.5
13.19391864,-59.64191641,13,0.9,177.1,-25.5
13.19391855,-59.64191646,12,0.7,176.9,-25.5
13.19391849,-59.64191648,12,1,176.9,-25.5
13.19391837,-59.64191678,11,0.5,177.1,-25.5
13.19391828,-59.64191689,10,1.5,177.3,-25.5
13.19391861,-59.64191654,10,2.4,177.1,-25.5
13.1939186,-59.64191652,9,1.9,177.1,-25.5
13.19391861,-59.64191633,9,0.8,177.5,-25.5
13.19391863,-59.64191629,9,0.6,177.3,-25.5
13.19391858,-59.64191577,8,1,177.2,-25.5
13.19391854,-59.6419156,8,1,177.2,-25.5
13.19391893,-59.64191577,8,1.3,177.2,-25.5
13.19391902,-59.64191566,8,0.6,177.1,-25.5
13.19391867,-59.64191602,8,0,177.1,-25.5
13.19391864,-59.64191603,8,-0.5,177.2,-25.5
13.1939184,-59.64191612,8,-1.6,177.2,-25.5
13.19391827,-59.64191619,8,-3.2,177.2,-25.5
13.19391816,-59.64191598,8,-5.2,177.2,-25.5
13.19391793,-59.64191598,8,-8.1,177.2,-25.5
13.19391744,-59.64191595,8,-10.3,177.2,-25.5
13.19391698,-59.64191594,8,-11.6,177.2,-25.5
13.19391624,-59.64191604,8,-13.2,177.3,-25.5
13.19391536,-59.64191605,8,-14.6,177.3,-25.5
13.19391422,-59.64191602,8,-15.4,177.2,-25.5
13.19391308,-59.64191601,8,-16.2,177.3,-25.5
13.19391131,-59.64191591,8,-16.7,177.4,-25.5
13.19390946,-59.64191582,8,-17.1,177.4,-25.5
13.19390768,-59.64191591,8,-16.8,177.4,-25.5
13.19390563,-59.64191584,8,-16.6,177.4,-25.5
13.19390286,-59.64191592,8,-16.1,177.5,-25.5
13.19390011,-59.64191586,8,-15.8,177.4,-25.5
13.1938975,-59.64191559,8,-15.5,177.4,-25.5
13.19389451,-59.6419154,8,-15.5,177.5,-25.5
13.19389141,-59.64191552,8,-16,177.6,-25.5
13.19388774,-59.64191537,8,-16,177.4,-25.5
13.19388462,-59.64191532,8,-15.1,177.5,-25.5
13.19388074,-59.64191515,8,-14.8,177.4,-25.5
13.19387716,-59.64191483,8,-14.6,177.3,-25.5
13.19387341,-59.64191462,8,-14.2,177.4,-25.5
13.19386939,-59.6419143,8,-13.8,177.3,-25.5
13.19386566,-59.64191405,8,-14.5,177.4,-25.5
13.19386075,-59.64191391,8,-14.8,177.4,-25.5
13.19385632,-59.64191371,8,-13.8,177.3,-25.5
13.19385109,-59.64191332,8,-13.1,177.3,-25.5
13.19384679,-59.64191304,8,-12.9,177.3,-25.5
13.19384191,-59.64191354,8,-13,177.4,-25.5
13.19383678,-59.64191338,8,-13,177.3,-25.5
13.19383168,-59.6419136,8,-12.8,177.4,-25.5
13.19382684,-59.64191349,8,-12.4,177.3,-25.5
13.19382128,-59.64191322,8,-12.1,177.3,-25.5
13.19381575,-59.64191304,8,-12.2,177.4,-25.5
13.19381104,-59.64191282,8,-12.8,177.3,-25.5
13.19380569,-59.64191262,8,-12.6,177.4,-25.5
13.19380014,-59.64191222,8,-12.1,177.4,-25.5
13.19379403,-59.64191194,8,-11.6,177.3,-25.5
